SMILES	MOL_WEIGHT	LOGP	#ROTATABLE_BONDS	#ACCEPTORS	#DONORS	SURFACE_AREA	Water solubility	Caco2 permeability	Intestinal absorption (human)	Skin Permeability	P-glycoprotein substrate	P-glycoprotein I inhibitor	P-glycoprotein II inhibitor	VDss (human)	Fraction unbound (human)	BBB permeability	CNS permeability	CYP2D6 substrate	CYP3A4 substrate	CYP1A2 inhibitior	CYP2C19 inhibitior	CYP2C9 inhibitior	CYP2D6 inhibitior	CYP3A4 inhibitior	Total Clearance	Renal OCT2 substrate	AMES toxicity	Max. tolerated dose (human)	hERG I inhibitor	hERG II inhibitor	Oral Rat Acute Toxicity (LD50)	Oral Rat Chronic Toxicity (LOAEL)	Hepatotoxicity	Skin Sensitisation	<i>T.Pyriformis</i> toxicity	Minnow toxicity
COc1ccc(F)cc1C[C@@](O)(C1CCOCC1)[C@@H]1CNCCO1	339.407	1.5229	5	5	2	141.649	-2.382	1.206	94.997	-3.167	Yes	No	No	0.43	0.459	-0.061	-2.872	No	No	No	No	No	No	No	0.876	Yes	No	-0.275	No	Yes	2.415	1.797	Yes	No	0.289	2.745
O=c1cc(C(F)(F)F)c2cc(N(CC(F)(F)F)CC(F)(F)F)ccc2[nH]1	392.221	4.4779	3	2	1	138.569	-5.753	1.597	87.174	-2.637	Yes	No	No	0.144	0.238	0.307	-2.926	No	Yes	Yes	Yes	No	No	No	0.142	No	No	0.262	No	No	2.697	0.606	No	No	1.268	1.03
N=C1NC(=O)/C(=C/c2ccc(-c3ccc(S(N)(=O)=O)cc3)o2)S1	349.393	1.73267	3	6	3	135.668	-3.458	-0.239	78.028	-3.278	Yes	No	No	-0.288	0.282	-1.067	-3.114	No	Yes	Yes	No	No	No	No	-0.337	No	Yes	-0.103	No	No	2.471	1.36	Yes	No	0.685	1.694
C#CCOc1ccc(Nc2nc(Nc3ccc(C)c(S(=O)(=O)NC(=O)CC)c3)ncc2F)cc1	483.525	3.63822	9	8	3	196.39	-4.772	0.547	72.328	-2.739	Yes	Yes	Yes	-0.041	0.069	-1.62	-3.505	No	No	No	Yes	Yes	No	Yes	-0.077	No	No	0.536	No	Yes	2.293	1.901	Yes	No	0.292	0.444
COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1O	316.265	2.291	2	7	4	128.792	-3.298	0.112	80.666	-2.735	Yes	No	No	0.408	0.058	-1.363	-3.422	No	No	Yes	No	No	No	No	0.58	No	Yes	0.8	No	No	2.53	2.655	No	No	0.296	0.851
Cc1cc2nc3c4cc(Cl)ccc4n(CC(=O)NCCN(C)C)c3nc2cc1C	409.921	3.68574	5	5	1	174.029	-4.095	1.18	96.598	-2.804	Yes	Yes	Yes	1.083	0.192	0.256	-2.262	No	Yes	Yes	No	No	No	No	0.975	Yes	No	0.379	No	Yes	2.354	2.008	Yes	No	0.323	0.819
O=[N+]([O-])c1ccc(/C=C/c2cccc(CO)n2)o1	246.222	2.2455	4	5	1	102.355	-3.721	0.951	94.563	-2.821	No	No	No	-0.31	0.371	-0.535	-2.879	No	No	Yes	No	No	No	No	0.221	No	Yes	0.52	No	No	2.474	1.938	No	No	1.044	1.899
CCN(C(=O)c1c(O)c2c(Cl)cccc2n(C)c1=O)c1ccccc1	356.809	3.5642	3	4	1	149.24	-4.715	1.078	95.674	-2.783	No	No	Yes	-0.232	0.106	0.384	-2.004	No	Yes	No	Yes	Yes	No	No	0.119	No	Yes	0.461	No	Yes	2.666	1.474	Yes	No	0.413	-0.537
CCCC[C@H](Cc1c[nH]c2ccccc12)NC(=O)c1cnc(N2CCN(C)CC2)s1	425.602	3.9075	8	5	2	181.844	-3.938	0.913	91.7	-2.788	Yes	Yes	Yes	1.725	0.2	0.042	-2.524	Yes	Yes	Yes	No	No	No	Yes	1.055	No	No	-0.471	No	Yes	3.037	1.135	Yes	No	0.363	-0.866
CN(C(=O)c1c(O)c2ccccc2n(C)c1=O)c1ccccc1	308.337	2.5207	2	4	1	132.572	-4.128	1.089	97.353	-2.768	No	No	No	-0.315	0.11	0.43	-2.11	No	Yes	No	No	No	No	No	0.406	No	Yes	0.447	No	Yes	2.636	1.612	Yes	No	0.448	-0.023
CNc1ccc(-c2ccc3cc(OC[C@H](O)CF)ccc3n2)cn1	327.359	3.0477	6	5	2	138.692	-3.506	1.052	93.874	-2.993	Yes	Yes	No	0.059	0.279	0.013	-2.882	No	Yes	Yes	Yes	No	No	Yes	0.455	No	No	-0.16	No	Yes	2.469	1.177	Yes	No	0.323	2.301
COc1c(C)cnc(Cn2cnc3c(Cl)nc(N)nc32)c1C	318.768	2.13064	3	7	1	131.684	-2.476	0.992	89.849	-2.735	Yes	No	No	0.431	0.415	-1.252	-3.151	No	No	Yes	No	No	No	No	0.701	No	Yes	0.676	No	No	2.445	0.997	Yes	No	0.285	2.532
O=Cc1ccccc1O[P@@](=O)(O)OCc1ccccc1	292.227	3.1951	6	4	1	115.951	-3.9	1.007	89.798	-2.791	No	No	No	-0.609	0.038	-0.502	-2.434	No	Yes	Yes	Yes	No	No	No	0.136	No	No	0.858	No	Yes	2.07	1.372	No	No	0.62	-0.473
Cc1c(C(=O)Nc2ccc(S(C)(=O)=O)cc2)cn(CCO)c1-c1ccccc1C(F)(F)F	466.481	4.13042	6	5	2	182.782	-5.814	1.229	92.271	-2.783	Yes	Yes	Yes	-0.283	0	-0.593	-2.318	No	Yes	No	Yes	Yes	No	Yes	0.389	No	No	0.128	No	Yes	2.303	1.269	Yes	No	0.375	0.526
CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1	560.68	5.8565	7	9	2	235.427	-2.933	1.081	100	-2.735	Yes	Yes	Yes	-0.285	0.109	-1.635	-2.124	No	Yes	No	Yes	Yes	No	Yes	0.379	Yes	No	0.216	No	Yes	2.428	0.871	Yes	No	0.285	0.405
